graph_type,graph_size,avg_degree,distribution,tau,run,seed,algorithm,execution_time_ms,peak_memory_bytes,nodes_explored,edges_examined,edges_relaxed,max_pq_size,path_cost,path_probability,path_length,path_found,optimality_gap_pct
layered,5000,2,power_law,0,5,4276362419,baseline,0.9215,42788,236,616,616,344,5.0865,0.0061796115,10,1,0.0
layered,5000,2,power_law,0.001,5,4276362419,pruned,0.8678,42544,236,616,539,270,5.0865,0.0061796115,10,1,0.0
layered,5000,2,power_law,0.01,5,4276362419,pruned,0.3676,10776,144,378,144,44,inf,0.0,0,0,100.0
layered,5000,2,power_law,0.05,5,4276362419,pruned,0.0678,2336,35,93,34,10,inf,0.0,0,0,100.0
layered,5000,2,power_law,0.1,5,4276362419,pruned,0.0271,1344,14,38,13,5,inf,0.0,0,0,100.0
layered,5000,2,power_law,0.5,5,4276362419,pruned,0.0075,360,2,5,1,1,inf,0.0,0,0,100.0
layered,5000,2,power_law,0,6,1607275112,baseline,4.0515,168316,1065,2654,2654,905,6.98883,0.0009221248,6,1,0.0
layered,5000,2,power_law,0.001,6,1607275112,pruned,2.851,84348,1012,2520,1188,311,inf,0.0,0,0,100.0
layered,5000,2,power_law,0.01,6,1607275112,pruned,0.4813,10800,135,331,137,44,inf,0.0,0,0,100.0
layered,5000,2,power_law,0.05,6,1607275112,pruned,0.06,1344,19,55,18,6,inf,0.0,0,0,100.0
