dataset,nodes,edges,source,target,tau,tau_mode,baseline_cost,baseline_prob,baseline_nodes_explored,baseline_edges_examined,baseline_edges_relaxed,baseline_ms,pruned_cost,pruned_prob,pruned_nodes_explored,pruned_edges_examined,pruned_edges_relaxed,pruned_ms,path_found,speedup,optimality_gap_pct
RetailRocket-event,3,9,transaction,view,0.0001,fixed,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,3,0.029,True,0.58,0.0
RetailRocket-event,3,9,transaction,view,0.001,fixed,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,3,0.011,True,1.58,0.0
RetailRocket-event,3,9,transaction,view,0.01,fixed,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,3,0.005,True,3.15,0.0
RetailRocket-event,3,9,transaction,view,0.1,fixed,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,2,0.005,True,3.34,0.0
RetailRocket-event,3,9,transaction,view,0.5,fixed,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.004,True,4.18,0.0
RetailRocket-event,3,9,transaction,view,0.067844370453,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,2,0.005,True,3.15,0.0
RetailRocket-event,3,9,transaction,view,0.203533111358,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,2,0.004,True,4.77,0.0
RetailRocket-event,3,9,transaction,view,0.339221852263,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.003,True,4.77,0.0
RetailRocket-event,3,9,transaction,view,0.474910593168,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.003,True,5.06,0.0
RetailRocket-event,3,9,transaction,view,0.610599334073,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.005,True,3.63,0.0
RetailRocket-event,3,9,transaction,view,0.6445215193,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.003,True,5.76,0.0
RetailRocket-event,3,9,transaction,view,0.671659267481,adaptive,0.387954,0.6784437045,2,3,3,0.017,0.387954,0.6784437045,2,3,1,0.003,True,5.22,0.0
RetailRocket-event,3,9,transaction,view,0.678443704526,adaptive,0.387954,0.6784437045,2,3,3,0.017,,,1,3,0,0.003,False,6.19,
RetailRocket-event,3,9,transaction,view,0.746288074978,adaptive,0.387954,0.6784437045,2,3,3,0.017,,,1,3,0,0.003,False,6.19,
RetailRocket-event,3,9,view,transaction,0.0001,fixed,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,6,0.006,True,1.22,0.0
RetailRocket-event,3,9,view,transaction,0.001,fixed,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,6,0.006,True,1.33,0.0
RetailRocket-event,3,9,view,transaction,0.01,fixed,4.689428,0.0091919426,3,6,6,0.008,,,2,6,3,0.004,False,1.75,
RetailRocket-event,3,9,view,transaction,0.1,fixed,4.689428,0.0091919426,3,6,6,0.008,,,1,3,1,0.003,False,2.85,
RetailRocket-event,3,9,view,transaction,0.5,fixed,4.689428,0.0091919426,3,6,6,0.008,,,1,3,1,0.002,False,3.35,
RetailRocket-event,3,9,view,transaction,0.000919194265,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,6,0.006,True,1.24,0.0
RetailRocket-event,3,9,view,transaction,0.002757582795,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,6,0.005,True,1.51,0.0
RetailRocket-event,3,9,view,transaction,0.004595971325,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,5,0.005,True,1.67,0.0
RetailRocket-event,3,9,view,transaction,0.006434359855,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,5,0.005,True,1.67,0.0
RetailRocket-event,3,9,view,transaction,0.008272748385,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,5,0.004,True,1.83,0.0
RetailRocket-event,3,9,view,transaction,0.008732345517,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,4,0.005,True,1.71,0.0
RetailRocket-event,3,9,view,transaction,0.009100023223,adaptive,4.689428,0.0091919426,3,6,6,0.008,4.689428,0.0091919426,3,6,4,0.004,True,1.83,0.0
RetailRocket-event,3,9,view,transaction,0.00919194265,adaptive,4.689428,0.0091919426,3,6,6,0.008,,,2,6,3,0.004,False,1.97,
RetailRocket-event,3,9,view,transaction,0.010111136915,adaptive,4.689428,0.0091919426,3,6,6,0.008,,,2,6,3,0.004,False,2.14,
RetailRocket-event,3,9,addtocart,view,0.0001,fixed,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.004,True,1.11,0.0
RetailRocket-event,3,9,addtocart,view,0.001,fixed,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.005,True,0.87,0.0
RetailRocket-event,3,9,addtocart,view,0.01,fixed,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.003,True,1.25,0.0
RetailRocket-event,3,9,addtocart,view,0.1,fixed,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.003,True,1.25,0.0
RetailRocket-event,3,9,addtocart,view,0.5,fixed,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.003,True,1.33,0.0
RetailRocket-event,3,9,addtocart,view,0.056519773603,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.005,True,0.82,0.0
RetailRocket-event,3,9,addtocart,view,0.169559320808,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,3,0.004,True,1.03,0.0
RetailRocket-event,3,9,addtocart,view,0.282598868013,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.003,True,1.43,0.0
RetailRocket-event,3,9,addtocart,view,0.395638415219,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.003,True,1.33,0.0
RetailRocket-event,3,9,addtocart,view,0.508677962424,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.004,True,1.0,0.0
RetailRocket-event,3,9,addtocart,view,0.536937849225,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.003,True,1.21,0.0
RetailRocket-event,3,9,addtocart,view,0.559545758666,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.003,True,1.38,0.0
RetailRocket-event,3,9,addtocart,view,0.565197736026,adaptive,0.57058,0.5651977360,2,3,3,0.004,0.57058,0.5651977360,2,3,1,0.002,True,1.6,0.0
RetailRocket-event,3,9,addtocart,view,0.621717509629,adaptive,0.57058,0.5651977360,2,3,3,0.004,,,1,3,0,0.002,False,1.67,
RetailRocket-event,3,9,transaction,view,0.0001,fixed,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,3,0.003,True,1.13,0.0
RetailRocket-event,3,9,transaction,view,0.001,fixed,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,3,0.003,True,1.09,0.0
RetailRocket-event,3,9,transaction,view,0.01,fixed,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,3,0.003,True,1.17,0.0
RetailRocket-event,3,9,transaction,view,0.1,fixed,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,2,0.003,True,1.17,0.0
RetailRocket-event,3,9,transaction,view,0.5,fixed,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,1,0.003,True,1.35,0.0
RetailRocket-event,3,9,transaction,view,0.067844370453,adaptive,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,2,0.003,True,1.17,0.0
RetailRocket-event,3,9,transaction,view,0.203533111358,adaptive,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,2,0.003,True,1.35,0.0
RetailRocket-event,3,9,transaction,view,0.339221852263,adaptive,0.387954,0.6784437045,2,3,3,0.004,0.387954,0.6784437045,2,3,1,0.004,True,0.88,0.0
